"Id_Votacao";"Senador";"Voto";"Partido";"UF";"ID"
"2020036";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020036";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020036";"FERNANDO BEZERRA COELHO";"N";"MDB";"PE";3409
"2020036";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020036";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020036";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020036";"IRAJÁ";"S";"PSD";"TO";4831
"2020036";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020036";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020036";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020036";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020036";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020036";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020036";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020036";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020036";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020036";"JOSÉ SERRA";"N";"PSDB";"SP";3566
"2020036";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020036";"LASIER MARTINS";"N";"PODEMOS";"RS";5134
"2020036";"LEILA BARROS";"S";"PSB";"DF";5467
"2020036";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020036";"LUIS CARLOS HEINZE";"N";"PP";"RS";3974
"2020036";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020036";"MAILZA GOMES";"S";"PP";"AC";5462
"2020036";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020036";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020036";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020036";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020036";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020036";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020036";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020036";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020036";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020036";"ORIOVISTO GUIMARÃES";"N";"PODEMOS";"PR";5479
"2020036";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020036";"PAULO PAIM";"S";"PT";"RS";2979
"2020036";"PAULO ROCHA";"S";"PT";"PA";2981
"2020036";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020036";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020036";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020036";"ROBERTO ROCHA";"N";"PSDB";"MA";3019
"2020036";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020036";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020036";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020036";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020036";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020036";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020036";"SIMONE TEBET";"N";"MDB";"MS";5141
"2020036";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020036";"STYVENSON VALENTIM";"N";"PODEMOS";"RN";5481
"2020036";"TASSO JEREISSATI";"N";"PSDB";"CE";2454
"2020036";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020036";"VANDERLAN CARDOSO";"N";"PSD";"GO";5471
"2020036";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020036";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020036";"WEVERTON";"S";"PDT";"MA";4867
"2020036";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020036";"ZEQUINHA MARINHO";"N";"PSC";"PA";4302
"2020037";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020037";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020037";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020037";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020037";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020037";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020037";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020037";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020037";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020037";"CID GOMES";"S";"PDT";"CE";5465
"2020037";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020037";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020037";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020037";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020037";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020037";"EDUARDO BRAGA";"N";"MDB";"AM";3372
"2020037";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020037";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020037";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020037";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020037";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020037";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020037";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020037";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020037";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020037";"FLÁVIO BOLSONARO";"N";"REPUBLICANOS";"RJ";5480
"2020037";"IRAJÁ";"S";"PSD";"TO";4831
"2020037";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020037";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020037";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020037";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020037";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020037";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020037";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020037";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020037";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020037";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020037";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020037";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020037";"LEILA BARROS";"S";"PSB";"DF";5467
"2020037";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020037";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020037";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020037";"MAILZA GOMES";"S";"PP";"AC";5462
"2020037";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020037";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020037";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020037";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020037";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020037";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020037";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020037";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020037";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020037";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020037";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020037";"PAULO PAIM";"S";"PT";"RS";2979
"2020037";"PAULO ROCHA";"S";"PT";"PA";2981
"2020037";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020037";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020037";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020037";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020037";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020037";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020037";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020037";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020037";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020037";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020037";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020037";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020037";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020037";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020037";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020037";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020037";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020037";"WEVERTON";"S";"PDT";"MA";4867
"2020037";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020037";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020038";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020038";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020038";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020038";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020038";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020038";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020038";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020038";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020038";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020038";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020038";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020038";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020038";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020038";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020038";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020038";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020038";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020038";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020038";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020038";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020038";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020038";"IRAJÁ";"S";"PSD";"TO";4831
"2020038";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020038";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020038";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020038";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020038";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020038";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020038";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020038";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020038";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020038";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020038";"LEILA BARROS";"S";"PSB";"DF";5467
"2020038";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020038";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020038";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020038";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020038";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020038";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020038";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020038";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020038";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020038";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020038";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020038";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020038";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020038";"PAULO PAIM";"S";"PT";"RS";2979
"2020038";"PAULO ROCHA";"S";"PT";"PA";2981
"2020038";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020038";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020038";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020038";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020038";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020038";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020038";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020038";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020038";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020038";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020038";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020038";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020038";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020038";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020038";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020038";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020038";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020038";"WEVERTON";"S";"PDT";"MA";4867
"2020038";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020039";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020039";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020039";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020039";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020039";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020039";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020039";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020039";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020039";"CID GOMES";"S";"PDT";"CE";5465
"2020039";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020039";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020039";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020039";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020039";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020039";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020039";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020039";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020039";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020039";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020039";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020039";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020039";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020039";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020039";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020039";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020039";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020039";"IRAJÁ";"S";"PSD";"TO";4831
"2020039";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020039";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020039";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020039";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020039";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020039";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020039";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020039";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020039";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020039";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020039";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020039";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020039";"LEILA BARROS";"S";"PSB";"DF";5467
"2020039";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020039";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020039";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020039";"MAILZA GOMES";"S";"PP";"AC";5462
"2020039";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020039";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020039";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020039";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020039";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020039";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020039";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020039";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020039";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020039";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020039";"PAULO PAIM";"S";"PT";"RS";2979
"2020039";"PAULO ROCHA";"S";"PT";"PA";2981
"2020039";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020039";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020039";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020039";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020039";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020039";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020039";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020039";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020039";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020039";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020039";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020039";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020039";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020039";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020039";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020039";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020039";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020039";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020039";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020039";"WEVERTON";"S";"PDT";"MA";4867
"2020039";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020039";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020040";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020040";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020040";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020040";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020040";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020040";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020040";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020040";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020040";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020040";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020040";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020040";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020040";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020040";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020040";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020040";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020040";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020040";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020040";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020040";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020040";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020040";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020040";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020040";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020040";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020040";"IRAJÁ";"S";"PSD";"TO";4831
"2020040";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020040";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020040";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020040";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020040";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020040";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020040";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020040";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020040";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020040";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020040";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020040";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020040";"LEILA BARROS";"S";"PSB";"DF";5467
"2020040";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020040";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020040";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020040";"MAILZA GOMES";"S";"PP";"AC";5462
"2020040";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020040";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020040";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020040";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020040";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020040";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020040";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020040";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020040";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020040";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020040";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020040";"PAULO PAIM";"S";"PT";"RS";2979
"2020040";"PAULO ROCHA";"S";"PT";"PA";2981
"2020040";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020040";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020040";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020040";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020040";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020040";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020040";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020040";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020040";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020040";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020040";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020040";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020040";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020040";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020040";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020040";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020040";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020040";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020040";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020040";"WEVERTON";"S";"PDT";"MA";4867
"2020040";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020040";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020041";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020041";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020041";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020041";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020041";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020041";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020041";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020041";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020041";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020041";"CID GOMES";"N";"PDT";"CE";5465
"2020041";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020041";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020041";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020041";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020041";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020041";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020041";"EDUARDO GOMES";"A";"MDB";"TO";4163
"2020041";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020041";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020041";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020041";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020041";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020041";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020041";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020041";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020041";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020041";"IRAJÁ";"S";"PSD";"TO";4831
"2020041";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020041";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020041";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020041";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020041";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020041";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020041";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020041";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020041";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020041";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020041";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020041";"LEILA BARROS";"S";"PSB";"DF";5467
"2020041";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020041";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020041";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020041";"MAILZA GOMES";"S";"PP";"AC";5462
"2020041";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020041";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020041";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020041";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020041";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020041";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020041";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020041";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020041";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020041";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020041";"PAULO PAIM";"S";"PT";"RS";2979
"2020041";"PAULO ROCHA";"S";"PT";"PA";2981
"2020041";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
